x_px,x_py,y_px,y_py,unprimed_start_idx,prime_x_start_idx,prime_y_start_idx
<|endoftext|>A doctor got a chocolate for a colonel. The physician gave the candy to the army.,<|endoftext|>A doctor got a colonel a chocolate. The physician gave the candy to the army.,<|endoftext|>A doctor got a chocolate for a colonel. The physician gave the army the candy.,<|endoftext|>A doctor got a colonel a chocolate. The physician gave the army the candy.,1,10,9
<|endoftext|>The physician got the candy for the singer. A doctor gave a chocolate to a band.,<|endoftext|>The physician got the singer the candy. A doctor gave a chocolate to a band.,<|endoftext|>The physician got the candy for the singer. A doctor gave a band a chocolate.,<|endoftext|>The physician got the singer the candy. A doctor gave a band a chocolate.,1,10,9
<|endoftext|>The physician got the candy for the colonel. A doctor gave a chocolate to an army.,<|endoftext|>The physician got the colonel the candy. A doctor gave a chocolate to an army.,<|endoftext|>The physician got the candy for the colonel. A doctor gave an army a chocolate.,<|endoftext|>The physician got the colonel the candy. A doctor gave an army a chocolate.,1,10,9
<|endoftext|>A physician got a chocolate for a singer. The doctor gave the candy to the band.,<|endoftext|>A physician got a singer a chocolate. The doctor gave the candy to the band.,<|endoftext|>A physician got a chocolate for a singer. The doctor gave the band the candy.,<|endoftext|>A physician got a singer a chocolate. The doctor gave the band the candy.,1,10,9
<|endoftext|>The physician got the chocolate for the colonel. A doctor gave a candy to an army.,<|endoftext|>The physician got the colonel the chocolate. A doctor gave a candy to an army.,<|endoftext|>The physician got the chocolate for the colonel. A doctor gave an army a candy.,<|endoftext|>The physician got the colonel the chocolate. A doctor gave an army a candy.,1,10,9
<|endoftext|>The doctor got the candy for the company. A physician gave a chocolate to a corporation.,<|endoftext|>The doctor got the company the candy. A physician gave a chocolate to a corporation.,<|endoftext|>The doctor got the candy for the company. A physician gave a corporation a chocolate.,<|endoftext|>The doctor got the company the candy. A physician gave a corporation a chocolate.,1,10,9
<|endoftext|>A doctor got a candy for a corporation. The physician gave the chocolate to the company.,<|endoftext|>A doctor got a corporation a candy. The physician gave the chocolate to the company.,<|endoftext|>A doctor got a candy for a corporation. The physician gave the company the chocolate.,<|endoftext|>A doctor got a corporation a candy. The physician gave the company the chocolate.,1,10,9
<|endoftext|>A doctor got a chocolate for a company. The physician gave the candy to the corporation.,<|endoftext|>A doctor got a company a chocolate. The physician gave the candy to the corporation.,<|endoftext|>A doctor got a chocolate for a company. The physician gave the corporation the candy.,<|endoftext|>A doctor got a company a chocolate. The physician gave the corporation the candy.,1,10,9
<|endoftext|>The doctor got the chocolate for the corporation. A physician gave a candy to a company.,<|endoftext|>The doctor got the corporation the chocolate. A physician gave a candy to a company.,<|endoftext|>The doctor got the chocolate for the corporation. A physician gave a company a candy.,<|endoftext|>The doctor got the corporation the chocolate. A physician gave a company a candy.,1,10,9
<|endoftext|>A physician got a candy for a company. The doctor gave the chocolate to the corporation.,<|endoftext|>A physician got a company a candy. The doctor gave the chocolate to the corporation.,<|endoftext|>A physician got a candy for a company. The doctor gave the corporation the chocolate.,<|endoftext|>A physician got a company a candy. The doctor gave the corporation the chocolate.,1,10,9
<|endoftext|>The physician got the candy for the corporation. A doctor gave a chocolate to a company.,<|endoftext|>The physician got the corporation the candy. A doctor gave a chocolate to a company.,<|endoftext|>The physician got the candy for the corporation. A doctor gave a company a chocolate.,<|endoftext|>The physician got the corporation the candy. A doctor gave a company a chocolate.,1,10,9
<|endoftext|>A physician got a chocolate for a company. The doctor gave the candy to the corporation.,<|endoftext|>A physician got a company a chocolate. The doctor gave the candy to the corporation.,<|endoftext|>A physician got a chocolate for a company. The doctor gave the corporation the candy.,<|endoftext|>A physician got a company a chocolate. The doctor gave the corporation the candy.,1,10,9
<|endoftext|>A physician got a chocolate for a corporation. The doctor gave the candy to the company.,<|endoftext|>A physician got a corporation a chocolate. The doctor gave the candy to the company.,<|endoftext|>A physician got a chocolate for a corporation. The doctor gave the company the candy.,<|endoftext|>A physician got a corporation a chocolate. The doctor gave the company the candy.,1,10,9
<|endoftext|>The doctor got the tea for the doctor. A physician gave a coffee to a physician.,<|endoftext|>The doctor got the doctor the tea. A physician gave a coffee to a physician.,<|endoftext|>The doctor got the tea for the doctor. A physician gave a physician a coffee.,<|endoftext|>The doctor got the doctor the tea. A physician gave a physician a coffee.,1,10,9
<|endoftext|>A doctor got a coffee for a doctor. The physician gave the tea to the physician.,<|endoftext|>A doctor got a doctor a coffee. The physician gave the tea to the physician.,<|endoftext|>A doctor got a coffee for a doctor. The physician gave the physician the tea.,<|endoftext|>A doctor got a doctor a coffee. The physician gave the physician the tea.,1,10,9
<|endoftext|>A physician got a tea for a physician. The doctor gave the coffee to the doctor.,<|endoftext|>A physician got a physician a tea. The doctor gave the coffee to the doctor.,<|endoftext|>A physician got a tea for a physician. The doctor gave the doctor the coffee.,<|endoftext|>A physician got a physician a tea. The doctor gave the doctor the coffee.,1,10,9
<|endoftext|>The physician got the coffee for the physician. A doctor gave a tea to a doctor.,<|endoftext|>The physician got the physician the coffee. A doctor gave a tea to a doctor.,<|endoftext|>The physician got the coffee for the physician. A doctor gave a doctor a tea.,<|endoftext|>The physician got the physician the coffee. A doctor gave a doctor a tea.,1,10,9
<|endoftext|>The doctor got the tea for the singer. A physician gave a coffee to a band.,<|endoftext|>The doctor got the singer the tea. A physician gave a coffee to a band.,<|endoftext|>The doctor got the tea for the singer. A physician gave a band a coffee.,<|endoftext|>The doctor got the singer the tea. A physician gave a band a coffee.,1,10,9
<|endoftext|>A doctor got a tea for a colonel. The physician gave the coffee to the army.,<|endoftext|>A doctor got a colonel a tea. The physician gave the coffee to the army.,<|endoftext|>A doctor got a tea for a colonel. The physician gave the army the coffee.,<|endoftext|>A doctor got a colonel a tea. The physician gave the army the coffee.,1,10,9
<|endoftext|>A doctor got a coffee for a singer. The physician gave the tea to the band.,<|endoftext|>A doctor got a singer a coffee. The physician gave the tea to the band.,<|endoftext|>A doctor got a coffee for a singer. The physician gave the band the tea.,<|endoftext|>A doctor got a singer a coffee. The physician gave the band the tea.,1,10,9
<|endoftext|>The doctor got the coffee for the colonel. A physician gave a tea to an army.,<|endoftext|>The doctor got the colonel the coffee. A physician gave a tea to an army.,<|endoftext|>The doctor got the coffee for the colonel. A physician gave an army a tea.,<|endoftext|>The doctor got the colonel the coffee. A physician gave an army a tea.,1,10,9
<|endoftext|>A physician got a tea for a singer. The doctor gave the coffee to the band.,<|endoftext|>A physician got a singer a tea. The doctor gave the coffee to the band.,<|endoftext|>A physician got a tea for a singer. The doctor gave the band the coffee.,<|endoftext|>A physician got a singer a tea. The doctor gave the band the coffee.,1,10,9
<|endoftext|>The physician got the tea for the colonel. A doctor gave a coffee to an army.,<|endoftext|>The physician got the colonel the tea. A doctor gave a coffee to an army.,<|endoftext|>The physician got the tea for the colonel. A doctor gave an army a coffee.,<|endoftext|>The physician got the colonel the tea. A doctor gave an army a coffee.,1,10,9
<|endoftext|>The physician got the coffee for the singer. A doctor gave a tea to a band.,<|endoftext|>The physician got the singer the coffee. A doctor gave a tea to a band.,<|endoftext|>The physician got the coffee for the singer. A doctor gave a band a tea.,<|endoftext|>The physician got the singer the coffee. A doctor gave a band a tea.,1,10,9
<|endoftext|>The physician got the coffee for the colonel. A doctor gave a tea to an army.,<|endoftext|>The physician got the colonel the coffee. A doctor gave a tea to an army.,<|endoftext|>The physician got the coffee for the colonel. A doctor gave an army a tea.,<|endoftext|>The physician got the colonel the coffee. A doctor gave an army a tea.,1,10,9
<|endoftext|>A doctor got a tea for a company. The physician gave the coffee to the corporation.,<|endoftext|>A doctor got a company a tea. The physician gave the coffee to the corporation.,<|endoftext|>A doctor got a tea for a company. The physician gave the corporation the coffee.,<|endoftext|>A doctor got a company a tea. The physician gave the corporation the coffee.,1,10,9
<|endoftext|>The doctor got the tea for the corporation. A physician gave a coffee to a company.,<|endoftext|>The doctor got the corporation the tea. A physician gave a coffee to a company.,<|endoftext|>The doctor got the tea for the corporation. A physician gave a company a coffee.,<|endoftext|>The doctor got the corporation the tea. A physician gave a company a coffee.,1,10,9
<|endoftext|>A doctor got a coffee for a company. The physician gave the tea to the corporation.,<|endoftext|>A doctor got a company a coffee. The physician gave the tea to the corporation.,<|endoftext|>A doctor got a coffee for a company. The physician gave the corporation the tea.,<|endoftext|>A doctor got a company a coffee. The physician gave the corporation the tea.,1,10,9
<|endoftext|>The doctor got the coffee for the corporation. A physician gave a tea to a company.,<|endoftext|>The doctor got the corporation the coffee. A physician gave a tea to a company.,<|endoftext|>The doctor got the coffee for the corporation. A physician gave a company a tea.,<|endoftext|>The doctor got the corporation the coffee. A physician gave a company a tea.,1,10,9
<|endoftext|>The physician got the tea for the company. A doctor gave a coffee to a corporation.,<|endoftext|>The physician got the company the tea. A doctor gave a coffee to a corporation.,<|endoftext|>The physician got the tea for the company. A doctor gave a corporation a coffee.,<|endoftext|>The physician got the company the tea. A doctor gave a corporation a coffee.,1,10,9
<|endoftext|>The physician got the tea for the corporation. A doctor gave a coffee to a company.,<|endoftext|>The physician got the corporation the tea. A doctor gave a coffee to a company.,<|endoftext|>The physician got the tea for the corporation. A doctor gave a company a coffee.,<|endoftext|>The physician got the corporation the tea. A doctor gave a company a coffee.,1,10,9
<|endoftext|>The physician got the coffee for the company. A doctor gave a tea to a corporation.,<|endoftext|>The physician got the company the coffee. A doctor gave a tea to a corporation.,<|endoftext|>The physician got the coffee for the company. A doctor gave a corporation a tea.,<|endoftext|>The physician got the company the coffee. A doctor gave a corporation a tea.,1,10,9
<|endoftext|>The physician got the coffee for the corporation. A doctor gave a tea to a company.,<|endoftext|>The physician got the corporation the coffee. A doctor gave a tea to a company.,<|endoftext|>The physician got the coffee for the corporation. A doctor gave a company a tea.,<|endoftext|>The physician got the corporation the coffee. A doctor gave a company a tea.,1,10,9
<|endoftext|>A doctor got a salad for a doctor. The physician gave the bowl to the physician.,<|endoftext|>A doctor got a doctor a salad. The physician gave the bowl to the physician.,<|endoftext|>A doctor got a salad for a doctor. The physician gave the physician the bowl.,<|endoftext|>A doctor got a doctor a salad. The physician gave the physician the bowl.,1,10,9
<|endoftext|>A doctor got a salad for a doctor. The physician gave the bowl to the physician.,<|endoftext|>A doctor got a doctor a salad. The physician gave the bowl to the physician.,<|endoftext|>A doctor got a salad for a doctor. The physician gave the physician the bowl.,<|endoftext|>A doctor got a doctor a salad. The physician gave the physician the bowl.,1,10,9
<|endoftext|>A physician got a salad for a physician. The doctor gave the bowl to the doctor.,<|endoftext|>A physician got a physician a salad. The doctor gave the bowl to the doctor.,<|endoftext|>A physician got a salad for a physician. The doctor gave the doctor the bowl.,<|endoftext|>A physician got a physician a salad. The doctor gave the doctor the bowl.,1,10,9
<|endoftext|>A physician got a salad for a physician. The doctor gave the bowl to the doctor.,<|endoftext|>A physician got a physician a salad. The doctor gave the bowl to the doctor.,<|endoftext|>A physician got a salad for a physician. The doctor gave the doctor the bowl.,<|endoftext|>A physician got a physician a salad. The doctor gave the doctor the bowl.,1,10,9
<|endoftext|>A doctor got a salad for a singer. The physician gave the bowl to the band.,<|endoftext|>A doctor got a singer a salad. The physician gave the bowl to the band.,<|endoftext|>A doctor got a salad for a singer. The physician gave the band the bowl.,<|endoftext|>A doctor got a singer a salad. The physician gave the band the bowl.,1,10,9
<|endoftext|>A doctor got a salad for a colonel. The physician gave the bowl to the army.,<|endoftext|>A doctor got a colonel a salad. The physician gave the bowl to the army.,<|endoftext|>A doctor got a salad for a colonel. The physician gave the army the bowl.,<|endoftext|>A doctor got a colonel a salad. The physician gave the army the bowl.,1,10,9
<|endoftext|>A doctor got a salad for a singer. The physician gave the bowl to the band.,<|endoftext|>A doctor got a singer a salad. The physician gave the bowl to the band.,<|endoftext|>A doctor got a salad for a singer. The physician gave the band the bowl.,<|endoftext|>A doctor got a singer a salad. The physician gave the band the bowl.,1,10,9
<|endoftext|>A doctor got a salad for a colonel. The physician gave the bowl to the army.,<|endoftext|>A doctor got a colonel a salad. The physician gave the bowl to the army.,<|endoftext|>A doctor got a salad for a colonel. The physician gave the army the bowl.,<|endoftext|>A doctor got a colonel a salad. The physician gave the army the bowl.,1,10,9
<|endoftext|>A physician got a salad for a singer. The doctor gave the bowl to the band.,<|endoftext|>A physician got a singer a salad. The doctor gave the bowl to the band.,<|endoftext|>A physician got a salad for a singer. The doctor gave the band the bowl.,<|endoftext|>A physician got a singer a salad. The doctor gave the band the bowl.,1,10,9
<|endoftext|>The physician got the salad for the colonel. A doctor gave a bowl to an army.,<|endoftext|>The physician got the colonel the salad. A doctor gave a bowl to an army.,<|endoftext|>The physician got the salad for the colonel. A doctor gave an army a bowl.,<|endoftext|>The physician got the colonel the salad. A doctor gave an army a bowl.,1,10,9
<|endoftext|>The physician got the salad for the singer. A doctor gave a bowl to a band.,<|endoftext|>The physician got the singer the salad. A doctor gave a bowl to a band.,<|endoftext|>The physician got the salad for the singer. A doctor gave a band a bowl.,<|endoftext|>The physician got the singer the salad. A doctor gave a band a bowl.,1,10,9
<|endoftext|>The physician got the salad for the colonel. A doctor gave a bowl to an army.,<|endoftext|>The physician got the colonel the salad. A doctor gave a bowl to an army.,<|endoftext|>The physician got the salad for the colonel. A doctor gave an army a bowl.,<|endoftext|>The physician got the colonel the salad. A doctor gave an army a bowl.,1,10,9
<|endoftext|>The doctor got the salad for the company. A physician gave a bowl to a corporation.,<|endoftext|>The doctor got the company the salad. A physician gave a bowl to a corporation.,<|endoftext|>The doctor got the salad for the company. A physician gave a corporation a bowl.,<|endoftext|>The doctor got the company the salad. A physician gave a corporation a bowl.,1,10,9
<|endoftext|>A doctor got a salad for a corporation. The physician gave the bowl to the company.,<|endoftext|>A doctor got a corporation a salad. The physician gave the bowl to the company.,<|endoftext|>A doctor got a salad for a corporation. The physician gave the company the bowl.,<|endoftext|>A doctor got a corporation a salad. The physician gave the company the bowl.,1,10,9
<|endoftext|>A doctor got a salad for a company. The physician gave the bowl to the corporation.,<|endoftext|>A doctor got a company a salad. The physician gave the bowl to the corporation.,<|endoftext|>A doctor got a salad for a company. The physician gave the corporation the bowl.,<|endoftext|>A doctor got a company a salad. The physician gave the corporation the bowl.,1,10,9
<|endoftext|>A doctor got a salad for a corporation. The physician gave the bowl to the company.,<|endoftext|>A doctor got a corporation a salad. The physician gave the bowl to the company.,<|endoftext|>A doctor got a salad for a corporation. The physician gave the company the bowl.,<|endoftext|>A doctor got a corporation a salad. The physician gave the company the bowl.,1,10,9
<|endoftext|>A physician got a salad for a company. The doctor gave the bowl to the corporation.,<|endoftext|>A physician got a company a salad. The doctor gave the bowl to the corporation.,<|endoftext|>A physician got a salad for a company. The doctor gave the corporation the bowl.,<|endoftext|>A physician got a company a salad. The doctor gave the corporation the bowl.,1,10,9
<|endoftext|>The physician got the salad for the corporation. A doctor gave a bowl to a company.,<|endoftext|>The physician got the corporation the salad. A doctor gave a bowl to a company.,<|endoftext|>The physician got the salad for the corporation. A doctor gave a company a bowl.,<|endoftext|>The physician got the corporation the salad. A doctor gave a company a bowl.,1,10,9
<|endoftext|>The physician got the salad for the company. A doctor gave a bowl to a corporation.,<|endoftext|>The physician got the company the salad. A doctor gave a bowl to a corporation.,<|endoftext|>The physician got the salad for the company. A doctor gave a corporation a bowl.,<|endoftext|>The physician got the company the salad. A doctor gave a corporation a bowl.,1,10,9
<|endoftext|>A physician got a salad for a corporation. The doctor gave the bowl to the company.,<|endoftext|>A physician got a corporation a salad. The doctor gave the bowl to the company.,<|endoftext|>A physician got a salad for a corporation. The doctor gave the company the bowl.,<|endoftext|>A physician got a corporation a salad. The doctor gave the company the bowl.,1,10,9
<|endoftext|>A doctor took a machine to a doctor. The physician left the engine for the physician.,<|endoftext|>A doctor took a doctor a machine. The physician left the engine for the physician.,<|endoftext|>A doctor took a machine to a doctor. The physician left the physician the engine.,<|endoftext|>A doctor took a doctor a machine. The physician left the physician the engine.,1,10,9
<|endoftext|>A doctor took an engine to a doctor. The physician left the machine for the physician.,<|endoftext|>A doctor took a doctor an engine. The physician left the machine for the physician.,<|endoftext|>A doctor took an engine to a doctor. The physician left the physician the machine.,<|endoftext|>A doctor took a doctor an engine. The physician left the physician the machine.,1,10,9
<|endoftext|>The physician took the machine to the physician. A doctor left an engine for a doctor.,<|endoftext|>The physician took the physician the machine. A doctor left an engine for a doctor.,<|endoftext|>The physician took the machine to the physician. A doctor left a doctor an engine.,<|endoftext|>The physician took the physician the machine. A doctor left a doctor an engine.,1,10,9
<|endoftext|>A physician took an engine to a physician. The doctor left the machine for the doctor.,<|endoftext|>A physician took a physician an engine. The doctor left the machine for the doctor.,<|endoftext|>A physician took an engine to a physician. The doctor left the doctor the machine.,<|endoftext|>A physician took a physician an engine. The doctor left the doctor the machine.,1,10,9
<|endoftext|>A doctor took a machine to a singer. The physician left the engine for the band.,<|endoftext|>A doctor took a singer a machine. The physician left the engine for the band.,<|endoftext|>A doctor took a machine to a singer. The physician left the band the engine.,<|endoftext|>A doctor took a singer a machine. The physician left the band the engine.,1,10,9
<|endoftext|>A doctor took a machine to a colonel. The physician left the engine for the army.,<|endoftext|>A doctor took a colonel a machine. The physician left the engine for the army.,<|endoftext|>A doctor took a machine to a colonel. The physician left the army the engine.,<|endoftext|>A doctor took a colonel a machine. The physician left the army the engine.,1,10,9
<|endoftext|>The doctor took the engine to the singer. A physician left a machine for a band.,<|endoftext|>The doctor took the singer the engine. A physician left a machine for a band.,<|endoftext|>The doctor took the engine to the singer. A physician left a band a machine.,<|endoftext|>The doctor took the singer the engine. A physician left a band a machine.,1,10,9
<|endoftext|>The doctor took the engine to the colonel. A physician left a machine for an army.,<|endoftext|>The doctor took the colonel the engine. A physician left a machine for an army.,<|endoftext|>The doctor took the engine to the colonel. A physician left an army a machine.,<|endoftext|>The doctor took the colonel the engine. A physician left an army a machine.,1,10,9
<|endoftext|>A physician took a machine to a singer. The doctor left the engine for the band.,<|endoftext|>A physician took a singer a machine. The doctor left the engine for the band.,<|endoftext|>A physician took a machine to a singer. The doctor left the band the engine.,<|endoftext|>A physician took a singer a machine. The doctor left the band the engine.,1,10,9
<|endoftext|>The physician took the machine to the colonel. A doctor left an engine for an army.,<|endoftext|>The physician took the colonel the machine. A doctor left an engine for an army.,<|endoftext|>The physician took the machine to the colonel. A doctor left an army an engine.,<|endoftext|>The physician took the colonel the machine. A doctor left an army an engine.,1,10,9
<|endoftext|>A physician took an engine to a singer. The doctor left the machine for the band.,<|endoftext|>A physician took a singer an engine. The doctor left the machine for the band.,<|endoftext|>A physician took an engine to a singer. The doctor left the band the machine.,<|endoftext|>A physician took a singer an engine. The doctor left the band the machine.,1,10,9
<|endoftext|>The physician took the engine to the colonel. A doctor left a machine for an army.,<|endoftext|>The physician took the colonel the engine. A doctor left a machine for an army.,<|endoftext|>The physician took the engine to the colonel. A doctor left an army a machine.,<|endoftext|>The physician took the colonel the engine. A doctor left an army a machine.,1,10,9
<|endoftext|>The doctor sold the coffee to the doctor. A physician purchased a cup for a physician.,<|endoftext|>The doctor sold the doctor the coffee. A physician purchased a cup for a physician.,<|endoftext|>The doctor sold the coffee to the doctor. A physician purchased a physician a cup.,<|endoftext|>The doctor sold the doctor the coffee. A physician purchased a physician a cup.,1,10,9
<|endoftext|>The doctor sold the juice to the doctor. A physician purchased a glass for a physician.,<|endoftext|>The doctor sold the doctor the juice. A physician purchased a glass for a physician.,<|endoftext|>The doctor sold the juice to the doctor. A physician purchased a physician a glass.,<|endoftext|>The doctor sold the doctor the juice. A physician purchased a physician a glass.,1,10,9
<|endoftext|>A physician sold a coffee to a physician. The doctor purchased the cup for the doctor.,<|endoftext|>A physician sold a physician a coffee. The doctor purchased the cup for the doctor.,<|endoftext|>A physician sold a coffee to a physician. The doctor purchased the doctor the cup.,<|endoftext|>A physician sold a physician a coffee. The doctor purchased the doctor the cup.,1,10,9
<|endoftext|>The physician sold the juice to the physician. A doctor purchased a glass for a doctor.,<|endoftext|>The physician sold the physician the juice. A doctor purchased a glass for a doctor.,<|endoftext|>The physician sold the juice to the physician. A doctor purchased a doctor a glass.,<|endoftext|>The physician sold the physician the juice. A doctor purchased a doctor a glass.,1,10,9
<|endoftext|>A doctor sold a coffee to a singer. The physician purchased the cup for the band.,<|endoftext|>A doctor sold a singer a coffee. The physician purchased the cup for the band.,<|endoftext|>A doctor sold a coffee to a singer. The physician purchased the band the cup.,<|endoftext|>A doctor sold a singer a coffee. The physician purchased the band the cup.,1,10,9
<|endoftext|>The doctor sold the coffee to the colonel. A physician purchased a cup for an army.,<|endoftext|>The doctor sold the colonel the coffee. A physician purchased a cup for an army.,<|endoftext|>The doctor sold the coffee to the colonel. A physician purchased an army a cup.,<|endoftext|>The doctor sold the colonel the coffee. A physician purchased an army a cup.,1,10,9
<|endoftext|>The doctor sold the juice to the singer. A physician purchased a glass for a band.,<|endoftext|>The doctor sold the singer the juice. A physician purchased a glass for a band.,<|endoftext|>The doctor sold the juice to the singer. A physician purchased a band a glass.,<|endoftext|>The doctor sold the singer the juice. A physician purchased a band a glass.,1,10,9
<|endoftext|>The doctor sold the juice to the colonel. A physician purchased a glass for an army.,<|endoftext|>The doctor sold the colonel the juice. A physician purchased a glass for an army.,<|endoftext|>The doctor sold the juice to the colonel. A physician purchased an army a glass.,<|endoftext|>The doctor sold the colonel the juice. A physician purchased an army a glass.,1,10,9
<|endoftext|>A physician sold a coffee to a singer. The doctor purchased the cup for the band.,<|endoftext|>A physician sold a singer a coffee. The doctor purchased the cup for the band.,<|endoftext|>A physician sold a coffee to a singer. The doctor purchased the band the cup.,<|endoftext|>A physician sold a singer a coffee. The doctor purchased the band the cup.,1,10,9
<|endoftext|>The physician sold the coffee to the colonel. A doctor purchased a cup for an army.,<|endoftext|>The physician sold the colonel the coffee. A doctor purchased a cup for an army.,<|endoftext|>The physician sold the coffee to the colonel. A doctor purchased an army a cup.,<|endoftext|>The physician sold the colonel the coffee. A doctor purchased an army a cup.,1,10,9
<|endoftext|>A physician sold a juice to a singer. The doctor purchased the glass for the band.,<|endoftext|>A physician sold a singer a juice. The doctor purchased the glass for the band.,<|endoftext|>A physician sold a juice to a singer. The doctor purchased the band the glass.,<|endoftext|>A physician sold a singer a juice. The doctor purchased the band the glass.,1,10,9
<|endoftext|>The physician sold the juice to the colonel. A doctor purchased a glass for an army.,<|endoftext|>The physician sold the colonel the juice. A doctor purchased a glass for an army.,<|endoftext|>The physician sold the juice to the colonel. A doctor purchased an army a glass.,<|endoftext|>The physician sold the colonel the juice. A doctor purchased an army a glass.,1,10,9
<|endoftext|>The doctor sold the coffee to the company. A physician purchased a cup for a corporation.,<|endoftext|>The doctor sold the company the coffee. A physician purchased a cup for a corporation.,<|endoftext|>The doctor sold the coffee to the company. A physician purchased a corporation a cup.,<|endoftext|>The doctor sold the company the coffee. A physician purchased a corporation a cup.,1,10,9
<|endoftext|>A doctor sold a coffee to a corporation. The physician purchased the cup for the company.,<|endoftext|>A doctor sold a corporation a coffee. The physician purchased the cup for the company.,<|endoftext|>A doctor sold a coffee to a corporation. The physician purchased the company the cup.,<|endoftext|>A doctor sold a corporation a coffee. The physician purchased the company the cup.,1,10,9
<|endoftext|>A doctor sold a juice to a company. The physician purchased the glass for the corporation.,<|endoftext|>A doctor sold a company a juice. The physician purchased the glass for the corporation.,<|endoftext|>A doctor sold a juice to a company. The physician purchased the corporation the glass.,<|endoftext|>A doctor sold a company a juice. The physician purchased the corporation the glass.,1,10,9
<|endoftext|>The doctor sold the juice to the corporation. A physician purchased a glass for a company.,<|endoftext|>The doctor sold the corporation the juice. A physician purchased a glass for a company.,<|endoftext|>The doctor sold the juice to the corporation. A physician purchased a company a glass.,<|endoftext|>The doctor sold the corporation the juice. A physician purchased a company a glass.,1,10,9
<|endoftext|>The physician sold the coffee to the company. A doctor purchased a cup for a corporation.,<|endoftext|>The physician sold the company the coffee. A doctor purchased a cup for a corporation.,<|endoftext|>The physician sold the coffee to the company. A doctor purchased a corporation a cup.,<|endoftext|>The physician sold the company the coffee. A doctor purchased a corporation a cup.,1,10,9
<|endoftext|>A physician sold a coffee to a corporation. The doctor purchased the cup for the company.,<|endoftext|>A physician sold a corporation a coffee. The doctor purchased the cup for the company.,<|endoftext|>A physician sold a coffee to a corporation. The doctor purchased the company the cup.,<|endoftext|>A physician sold a corporation a coffee. The doctor purchased the company the cup.,1,10,9
<|endoftext|>The physician sold the juice to the company. A doctor purchased a glass for a corporation.,<|endoftext|>The physician sold the company the juice. A doctor purchased a glass for a corporation.,<|endoftext|>The physician sold the juice to the company. A doctor purchased a corporation a glass.,<|endoftext|>The physician sold the company the juice. A doctor purchased a corporation a glass.,1,10,9
<|endoftext|>A physician sold a juice to a corporation. The doctor purchased the glass for the company.,<|endoftext|>A physician sold a corporation a juice. The doctor purchased the glass for the company.,<|endoftext|>A physician sold a juice to a corporation. The doctor purchased the company the glass.,<|endoftext|>A physician sold a corporation a juice. The doctor purchased the company the glass.,1,10,9
<|endoftext|>A doctor sold a machine to a doctor. The physician purchased the engine for the physician.,<|endoftext|>A doctor sold a doctor a machine. The physician purchased the engine for the physician.,<|endoftext|>A doctor sold a machine to a doctor. The physician purchased the physician the engine.,<|endoftext|>A doctor sold a doctor a machine. The physician purchased the physician the engine.,1,10,9
<|endoftext|>A doctor sold an engine to a doctor. The physician purchased the machine for the physician.,<|endoftext|>A doctor sold a doctor an engine. The physician purchased the machine for the physician.,<|endoftext|>A doctor sold an engine to a doctor. The physician purchased the physician the machine.,<|endoftext|>A doctor sold a doctor an engine. The physician purchased the physician the machine.,1,10,9
<|endoftext|>The physician sold the machine to the physician. A doctor purchased an engine for a doctor.,<|endoftext|>The physician sold the physician the machine. A doctor purchased an engine for a doctor.,<|endoftext|>The physician sold the machine to the physician. A doctor purchased a doctor an engine.,<|endoftext|>The physician sold the physician the machine. A doctor purchased a doctor an engine.,1,10,9
<|endoftext|>A physician sold an engine to a physician. The doctor purchased the machine for the doctor.,<|endoftext|>A physician sold a physician an engine. The doctor purchased the machine for the doctor.,<|endoftext|>A physician sold an engine to a physician. The doctor purchased the doctor the machine.,<|endoftext|>A physician sold a physician an engine. The doctor purchased the doctor the machine.,1,10,9
<|endoftext|>A doctor sold a machine to a singer. The physician purchased the engine for the band.,<|endoftext|>A doctor sold a singer a machine. The physician purchased the engine for the band.,<|endoftext|>A doctor sold a machine to a singer. The physician purchased the band the engine.,<|endoftext|>A doctor sold a singer a machine. The physician purchased the band the engine.,1,10,9
<|endoftext|>A doctor sold a machine to a colonel. The physician purchased the engine for the army.,<|endoftext|>A doctor sold a colonel a machine. The physician purchased the engine for the army.,<|endoftext|>A doctor sold a machine to a colonel. The physician purchased the army the engine.,<|endoftext|>A doctor sold a colonel a machine. The physician purchased the army the engine.,1,10,9
<|endoftext|>A doctor sold an engine to a singer. The physician purchased the machine for the band.,<|endoftext|>A doctor sold a singer an engine. The physician purchased the machine for the band.,<|endoftext|>A doctor sold an engine to a singer. The physician purchased the band the machine.,<|endoftext|>A doctor sold a singer an engine. The physician purchased the band the machine.,1,10,9
<|endoftext|>A doctor sold an engine to a colonel. The physician purchased the machine for the army.,<|endoftext|>A doctor sold a colonel an engine. The physician purchased the machine for the army.,<|endoftext|>A doctor sold an engine to a colonel. The physician purchased the army the machine.,<|endoftext|>A doctor sold a colonel an engine. The physician purchased the army the machine.,1,10,9
<|endoftext|>A physician sold a machine to a singer. The doctor purchased the engine for the band.,<|endoftext|>A physician sold a singer a machine. The doctor purchased the engine for the band.,<|endoftext|>A physician sold a machine to a singer. The doctor purchased the band the engine.,<|endoftext|>A physician sold a singer a machine. The doctor purchased the band the engine.,1,10,9
